type,id,en_description,zh_description
Sentence,s467,"Numerous nonrandomized studies of FDG-PET scanning have evaluated mediastinal lymph nodes using surgery (i.e., mediastinoscopy and/or thoracotomy with mediastinal lymph node dissection) as the gold standard of comparison",关于FDG-PET扫描的很多非随机研究中以手术（即纵隔镜和（或）开胸手术加淋巴结清扫）作为纵隔淋巴结分期评估的金标准，与FDG-PET进行比较
Sentence,s468,The type and number of chemotherapy drugs to be used for the treatment of patients with advanced NSCLC has been extensively evaluated in randomized controlled trials and meta-analyses,多项随机临床试验与荟萃分析曾深入评估过用于治疗晚期NSCLC患者的化疗药类型与剂量
Sentence,s469,One study randomly assigned 332 patients with potentially operable NSCLC and no neurological symptoms to brain CT or MRI imaging to detect occult brain metastasis before lung surgery,一项研究的研究对象为332例可能可切除的NSCLC患者，这些患者并无神经系统症状，对这些患者肺癌术前随机分组，分别接受脑CT或MRI检查以判断有无隐藏的脑转移情况
Sentence,s470,"Depending on clinical circumstances, the principal forms of treatment that are considered for patients with stage IIIA NSCLC are radiation therapy, chemotherapy, surgery, and combinations of these modalities",III期NSCLC患者可选的主要治疗方式包括放疗、化疗、手术及联合治疗，具体选择取决于临床情况
Sentence,s471,"The absolute benefit in 1-year survival was 5%, which corresponds to an increase in 1-year survival from 30% with a single-agent regimen to 35% with a doublet regimen",1年生存率绝对获益为5%，即单药治疗的1年生存率为30%，双药治疗的1年生存率为35%
Sentence,s472,"Reduction in maximum standardized uptake value (SUV) of more than 80% predicted for complete pathological response with a sensitivity of 90%, specificity of 100%, and accuracy of 96%",最大标准摄取值（SUV）降低至少80%预测病理上完全缓解的敏感性为90%，特异性为100%，准确率为96%
Sentence,s473,"In fact, mixtures of adenocarcinoma histologic subtypes are more common than tumors consisting purely of a single pattern of acinar, papillary, bronchioloalveolar, and solid adenocarcinoma with mucin formation",实际上，单一的腺泡状、乳头状、细支气管肺泡性和实性腺癌伴黏液产生较少，常常是多种组织学成分混杂存在
Sentence,s474,A systematic review of the medical literature relating to the accuracy of CT scanning for noninvasive staging of the mediastinum in patients with lung cancer has been conducted,对医学文献进行系统性回顾，评估CT扫描对肺癌患者无创纵隔淋巴结分期的准确性
Sentence,s475,"Objective response rates to erlotinib and gefitinib are higher in patients who have never smoked, in females, in East Asians, and in patients with adenocarcinoma and bronchioloalveolar carcinoma",从未吸烟者、女性、东亚裔、腺癌患者或支气管肺泡癌患者应用厄洛替尼和吉非替尼后的客观缓解率较高
Sentence,s476,"Local control can be achieved with radiation therapy in a large number of patients with unresectable disease, but cure is seen only in a small number of patients",很多不可切除性肿瘤患者可通过放疗达到局部控制效果，但只有少数患者能治愈
Sentence,s477,"The objective response rate was higher for patients treated with cisplatin than for patients treated with carboplatin (30% vs. 24%, respectively; OR, 1.37; 95% CI, 1.16–1.61; P &lt; .001)",顺铂治疗后的客观缓解率大于卡铂治疗（分别30%与24%；OR，1.37；95%CI，1.16-1.61；P＜0.001）
Sentence,s478,"However, FDG-PET scanning will falsely identify a malignancy in approximately one-fourth of patients with nodes that are enlarged for other reasons, usually as a result of inflammation or infection",但约有四分之一其他原因导致淋巴结增大的患者FDG-PET结果为假阳性，这些患者的淋巴结肿大原因实际上常为炎症或感染
Sentence,s479,"The rates of grades 3 and 4 toxic effects caused by doublet regimens were statistically increased compared with rates following single-agent therapy, with ORs ranging from 1.2 to 6.2",双药治疗后3级或4级毒性反应发生率显著高于单药治疗，OR为1.2-6.2
Sentence,s480,"Carboplatin treatment was associated with a non–statistically significant increase in the hazard of mortality relative to treatment with cisplatin (hazard ratio [HR], 1.07; 95% CI, 0.99–1.15; P = .100)",卡铂治疗的死亡率略高于顺铂治疗，不具统计学显著性（风险比[HR]，1.07；95%CI，0.99-1.15；P=0.100）
Sentence,s481,"Of the 154 patients (92%) who underwent surgery, 50% had a radical resection, 42% had a pathologic downstaging, and 5% had a pathologic complete response; 4% died after surgery",手术组的154例患者（92%）中，50%行根治性切除术，42%病理降期，5%病理完全缓解；4%患者术后死亡
Sentence,s482,"The 5-year relative survival rate varies markedly depending on the stage at diagnosis, from 49% to 16% to 2% for patients with local, regional, and distant stage disease, respectively",5年相对生存率与诊断分期有显著关联性，局部、区域和远处转移肿瘤的5年相对生存率分别为49%、16%与2%
Sentence,s483,"More than 90% of the patients in the trial with mutations had either del19 or exon 21 L858R mutations, which have been shown to be sensitive to EGFR inhibitors",该试验中超过90%的患者有del19或外显子21 L858R突变，已知这些患者对EGFR抑制剂敏感
Sentence,s484,"In patients considered at high risk for developing lung cancer, the only screening modality for early detection that has been shown to alter mortality is low-dose helical CT scanning",在第二肺癌风险较高的患者中，影响死亡率的早期检测的唯一筛查方法为低剂量螺旋CT扫描
Sentence,s485,"Further analysis is needed to determine whether these outcomes can be modified with technical improvements, better definitions of target volumes, and limitation of cardiac volume in the radiation portals",需行进一步分析判断是否可随着技术进步、目标病变体积更明确和放疗射野中心脏受累体积更小而变化
Sentence,s486,"In this trial, 889 patients with NSCLC but without progressive disease were randomly assigned to receive erlotinib (150 mg/day) or placebo until they experienced progressive disease or unacceptable toxicity",本试验中，共889例未进展的NSCLC患者被随机分组接受厄洛替尼（150 mg/日）或安慰剂治疗，直至疾病进展或毒性反应不可耐受
Sentence,s487,"Significantly less-severe neutropenia and febrile neutropenia were reported with weekly docetaxel ( P &lt; .001 for both), whereas no significant differences were observed for anemia, thrombocytopenia, and nonhematologic toxic effects",每周一次多西他赛组的次重度中性粒细胞减少症和发热性中性粒细胞减少症发生率显著升高（二者均有P＜0.001），而两组的贫血、血小板减少症和非血液学毒性反应则无显著差异
Sentence,s488,"Numerous nonrandomized, prospective, and retrospective studies have demonstrated that FDG-PET scanning seems to offer diagnostic advantages over conventional imaging in staging distant metastatic disease; however, standard FDG-PET scans have limitations",大量非随机、前瞻性或回顾性研究发现FDG-PET扫描与常用影像学检查相比，对远处转移灶行分期具有更多诊断学优势，但标准的FDG-PET扫描亦有其局限性
Sentence,s489,"There have been two randomized trials comparing weekly versus every 3 weeks' dosing of paclitaxel and carboplatin, which reported no significant difference in efficacy and better tolerability for weekly administration",2项随机临床试验比较了每周一次和每3周一次紫杉醇与卡铂给药的治疗效果，发现有效性无显著差异，每周一次给药的耐受性较佳
Sentence,s490,"It is not clear whether the differences in outcome in these two studies are the result of differences in the study populations, tumor characterization for EGFR expression, or chemotherapy regimens",尚不明确这两项研究的结果差异是否因研究人群、肿瘤EGFR表达特征或化疗方案的差异所致
Sentence,s491,"Although different multifraction regimens appear to provide similar symptom relief, single-fraction radiation may be insufficient for symptom relief compared with hypofractionated or standard regimens, as evidenced in the NCT00003685 trial",不同的多次分割方案缓解症状的效果似乎相似，但NCIC临床试验分组试验（NCT00003685）结果表明相较于大分割或标准方案，单次分割治疗缓解症状的效果不佳
